cdr_id,subscriber_id,call_timestamp,call_type,duration_seconds,tower_circle,network_type,ingestion_batch
CDR002790,SUB00213,2025-04-17 08:30:00,Voice,3457,Rajasthan,4G,BATCH_2
CDR002791,SUB00579,2025-04-10 18:32:00,SMS,99,Haryana,4G,BATCH_3
CDR002792,SUB00985,2025-03-01 00:01:00,SMS,2227,Gujarat,4G,BATCH_3
CDR002793,SUB00657,2025-02-28 12:46:00,Voice,2836,Karnataka,4G,BATCH_3
CDR002794,SUB00765,2025-02-07 22:38:00,Voice,2718,Telangana,3G,BATCH_2
CDR002795,SUB00393,2025-03-26 19:14:00,SMS,273,Delhi,4G,BATCH_1
CDR002796,SUB00960,2025-06-25 04:37:00,Voice,345,Jammu & Kashmir,4G,BATCH_1
CDR002797,SUB00161,2025-03-13 15:07:00,Data,798,Mumbai,3G,BATCH_3
CDR002798,SUB00714,2025-05-30 12:41:00,Voice,3483,Assam,4G,BATCH_3
CDR002799,SUB00628,2025-05-14 20:16:00,Data,1964,UP East,5G,BATCH_3
CDR002800,SUB00615,2025-01-15 10:10:00,Voice,446,Assam,3G,BATCH_1
CDR002801,SUB00875,2025-04-15 10:26:00,SMS,2126,Tamil Nadu,5G,BATCH_3
CDR002802,SUB00105,2025-01-03 13:04:00,SMS,875,Telangana,5G,BATCH_3
CDR002803,SUB00883,2025-03-04 03:26:00,Voice,3405,Tamil Nadu,3G,BATCH_3
CDR002804,SUB00979,2025-04-04 11:28:00,Voice,3060,Bihar,3G,BATCH_2
CDR002805,SUB00624,2025-04-16 06:31:00,Data,2087,Karnataka,3G,BATCH_3
CDR002806,SUB00217,2025-05-15 22:45:00,Data,2665,Himachal Pradesh,5G,BATCH_1
CDR002807,SUB00971,2025-02-12 22:03:00,Voice,3137,Haryana,5G,BATCH_1
CDR002808,SUB00437,2025-05-07 11:12:00,Data,2859,Punjab,3G,BATCH_2
CDR002809,SUB00708,2025-02-19 13:58:00,Voice,3296,Gujarat,3G,BATCH_2
CDR002810,SUB00540,2025-03-26 08:37:00,Voice,3099,Delhi,4G,BATCH_3
CDR002811,SUB00058,2025-03-04 15:43:00,Voice,2473,Madhya Pradesh,5G,BATCH_2
CDR002812,SUB00796,2025-03-27 16:14:00,SMS,2856,Bihar,3G,BATCH_3
CDR002813,SUB00601,2025-05-21 03:09:00,SMS,3494,Rajasthan,5G,BATCH_1
CDR002814,SUB00158,2025-02-07 10:49:00,SMS,443,Odisha,4G,BATCH_1
CDR002815,SUB00718,2025-02-17 10:35:00,Voice,2587,Rajasthan,4G,BATCH_2
CDR002816,SUB00927,2025-01-28 22:11:00,Data,779,West Bengal,3G,BATCH_1
CDR002817,SUB00405,2025-03-01 18:38:00,SMS,1476,Rajasthan,3G,BATCH_1
CDR002818,SUB00569,2025-03-06 10:14:00,Voice,1295,West Bengal,3G,BATCH_1
CDR002819,SUB00009,2025-05-01 19:25:00,Data,2719,UP West,5G,BATCH_1
CDR002820,SUB00439,2025-06-28 21:19:00,SMS,3238,Himachal Pradesh,5G,BATCH_2
CDR002821,SUB00285,2025-01-09 17:47:00,Data,2489,Punjab,5G,BATCH_1
CDR002822,SUB00652,2025-02-18 10:41:00,Voice,1724,West Bengal,5G,BATCH_1
CDR002823,SUB00212,2025-02-25 19:30:00,Voice,1766,Odisha,3G,BATCH_2
CDR002824,SUB00124,2025-05-03 21:14:00,Data,1213,Mumbai,5G,BATCH_1
CDR002825,SUB00667,2025-02-13 20:10:00,Data,3495,Rajasthan,3G,BATCH_3
CDR002826,SUB00901,2025-02-28 01:26:00,Data,1016,Punjab,5G,BATCH_1
CDR002827,SUB00316,2025-01-04 03:57:00,Data,419,Telangana,4G,BATCH_2
CDR002828,SUB00304,2025-05-22 08:09:00,Data,2746,Mumbai,3G,BATCH_3
CDR002829,SUB00828,2025-04-05 00:44:00,Data,1270,Odisha,4G,BATCH_2
CDR002830,SUB00961,2025-01-24 03:42:00,Data,2118,Bihar,5G,BATCH_1
CDR002831,SUB00427,2025-03-12 00:39:00,Data,1177,Tamil Nadu,4G,BATCH_2
CDR002832,SUB00636,2025-05-19 19:45:00,Voice,798,Odisha,3G,BATCH_2
CDR002833,SUB00652,2025-02-04 09:53:00,SMS,392,Maharashtra,5G,BATCH_3
CDR002834,SUB00932,2025-02-15 12:55:00,Voice,2743,Karnataka,3G,BATCH_3
CDR002835,SUB00393,2025-03-23 19:17:00,Voice,3079,Himachal Pradesh,5G,BATCH_1
CDR002835,SUB00393,2025-03-23 19:17:00,Voice,3079,Himachal Pradesh,5G,BATCH_4
CDR002836,SUB00980,2025-02-14 07:30:00,SMS,2922,West Bengal,4G,BATCH_3
CDR002837,SUB00434,2025-06-03 05:49:00,Voice,2344,Madhya Pradesh,3G,BATCH_1
CDR002838,SUB00096,2025-05-26 08:05:00,Voice,2570,Jammu & Kashmir,3G,BATCH_3
CDR002839,SUB00856,2025-06-09 07:50:00,SMS,529,Rajasthan,5G,BATCH_3
CDR002840,SUB00302,2025-01-01 12:27:00,Data,737,North East,5G,BATCH_1
CDR002841,SUB00196,2025-02-21 09:43:00,Data,2216,Andhra Pradesh,3G,BATCH_1
CDR002842,SUB00484,2025-04-05 03:47:00,Data,1571,Bihar,5G,BATCH_2
CDR002843,SUB00520,2025-04-22 11:51:00,SMS,729,UP East,3G,BATCH_3
CDR002844,SUB00393,2025-06-08 04:35:00,SMS,1417,Mumbai,4G,BATCH_2
CDR002845,SUB00841,2025-01-06 18:55:00,SMS,678,Jammu & Kashmir,5G,BATCH_3
CDR002846,SUB00383,2025-06-05 08:56:00,SMS,3465,Telangana,3G,BATCH_1
CDR002847,SUB00827,2025-06-04 13:18:00,SMS,868,UP West,5G,BATCH_1
CDR002848,SUB00482,2025-04-14 10:02:00,SMS,1885,Tamil Nadu,5G,BATCH_3
CDR002849,SUB00039,2025-06-01 18:21:00,SMS,568,Jammu & Kashmir,5G,BATCH_2
CDR002850,SUB00282,2025-03-14 23:46:00,Data,2652,West Bengal,5G,BATCH_2
CDR002851,SUB00445,2025-04-21 14:37:00,Data,2513,Himachal Pradesh,4G,BATCH_2
CDR002851,SUB00445,2025-04-21 14:37:00,Data,2513,Himachal Pradesh,4G,BATCH_4
CDR002852,SUB00718,2025-01-28 14:44:00,Data,101,Bihar,5G,BATCH_1
CDR002853,SUB00268,2025-06-09 14:58:00,Voice,340,Mumbai,3G,BATCH_3
CDR002854,SUB00975,2025-04-25 03:21:00,SMS,1977,Madhya Pradesh,4G,BATCH_2
CDR002855,SUB00001,2025-06-17 10:04:00,Data,2991,North East,4G,BATCH_1
CDR002856,SUB00394,2025-05-06 21:18:00,SMS,2315,Maharashtra,3G,BATCH_1
CDR002857,SUB00213,2025-04-05 19:56:00,Data,1791,Himachal Pradesh,5G,BATCH_2
CDR002857,SUB00213,2025-04-05 19:56:00,Data,1791,Himachal Pradesh,5G,BATCH_4
CDR002858,SUB01000,2025-03-13 10:48:00,Voice,2654,UP West,4G,BATCH_2
CDR002859,SUB00591,2025-02-28 15:21:00,SMS,196,Kerala,5G,BATCH_3
CDR002860,SUB00923,2025-02-15 17:27:00,Voice,1941,Jammu & Kashmir,5G,BATCH_1
CDR002861,SUB00821,2025-04-25 03:19:00,Voice,3469,Kerala,4G,BATCH_1
CDR002862,SUB00699,2025-03-03 17:20:00,Data,2019,Bihar,5G,BATCH_1
CDR002863,SUB00896,2025-03-19 16:50:00,Voice,2587,Bihar,3G,BATCH_3
CDR002864,SUB00587,2025-03-04 23:26:00,Data,3566,Delhi,5G,BATCH_2
CDR002865,SUB00525,2025-03-31 07:01:00,Data,3450,Karnataka,3G,BATCH_1
CDR002866,SUB00145,2025-04-23 17:36:00,SMS,2472,UP West,3G,BATCH_3
CDR002867,SUB00002,2025-03-17 20:58:00,Data,3531,Madhya Pradesh,3G,BATCH_3
CDR002868,SUB00359,2025-05-15 12:48:00,SMS,209,Haryana,4G,BATCH_2
CDR002869,SUB00053,2025-02-19 23:27:00,Voice,1049,UP East,5G,BATCH_2
CDR002870,SUB00610,2025-03-08 12:32:00,Data,1556,Gujarat,3G,BATCH_1
CDR002871,SUB00691,2025-02-08 06:14:00,SMS,1811,Maharashtra,4G,BATCH_1
CDR002872,SUB00863,2025-01-13 14:56:00,Voice,3443,Tamil Nadu,4G,BATCH_2
CDR002873,SUB00366,2025-04-29 14:56:00,SMS,718,Maharashtra,4G,BATCH_1
CDR002874,SUB00966,2025-04-11 14:34:00,SMS,2863,Delhi,5G,BATCH_3
CDR002875,SUB00568,2025-06-04 15:52:00,SMS,1095,Assam,4G,BATCH_3
CDR002876,SUB00294,2025-06-16 07:18:00,Data,2929,UP West,3G,BATCH_3
CDR002877,SUB00195,2025-04-25 23:29:00,SMS,3392,Mumbai,3G,BATCH_2
CDR002878,SUB00430,2025-05-23 15:18:00,Voice,1096,Kerala,3G,BATCH_2
CDR002879,SUB00364,2025-01-21 09:38:00,SMS,1446,Haryana,4G,BATCH_1
CDR002880,SUB00773,2025-05-01 06:41:00,Voice,253,Andhra Pradesh,5G,BATCH_1
CDR002881,SUB00659,2025-01-12 18:54:00,SMS,3034,Delhi,4G,BATCH_2
CDR002882,SUB00744,2025-05-10 04:15:00,Data,1199,Rajasthan,4G,BATCH_1
CDR002883,SUB00982,2025-03-27 20:42:00,SMS,1506,Gujarat,4G,BATCH_1
CDR002884,SUB00886,2025-06-23 04:26:00,SMS,140,Telangana,5G,BATCH_3
CDR002885,SUB00883,2025-01-10 08:29:00,Voice,3513,Himachal Pradesh,5G,BATCH_1
CDR002886,SUB00754,2025-03-04 09:37:00,Data,1491,Bihar,3G,BATCH_1
CDR002887,SUB00784,2025-06-03 16:36:00,Data,3023,West Bengal,4G,BATCH_1
CDR002888,SUB00105,2025-06-24 10:32:00,Voice,3077,Odisha,4G,BATCH_2
CDR002889,SUB00320,2025-03-20 15:28:00,SMS,390,North East,5G,BATCH_3
CDR002890,SUB00499,2025-06-21 00:17:00,Data,1900,Himachal Pradesh,4G,BATCH_2
CDR002891,SUB00880,2025-04-09 17:56:00,Voice,2910,Andhra Pradesh,3G,BATCH_3
CDR002892,SUB00137,2025-04-05 12:21:00,Data,2410,Madhya Pradesh,3G,BATCH_3
CDR002893,SUB00070,2025-03-12 22:10:00,Data,963,Gujarat,3G,BATCH_3
CDR002894,SUB00722,2025-02-17 15:27:00,SMS,3513,Mumbai,4G,BATCH_2
CDR002895,SUB00697,2025-03-03 19:34:00,SMS,725,Kerala,3G,BATCH_2
CDR002896,SUB00069,2025-02-25 02:34:00,SMS,1550,Delhi,4G,BATCH_2
CDR002897,SUB00889,2025-03-04 06:35:00,Data,3442,Karnataka,4G,BATCH_2
CDR002898,SUB00513,2025-03-28 05:16:00,SMS,1235,UP East,3G,BATCH_1
CDR002899,SUB00621,2025-03-09 09:06:00,Voice,3066,Maharashtra,3G,BATCH_3
CDR002900,SUB00517,2025-05-04 20:14:00,SMS,346,Jammu & Kashmir,5G,BATCH_3
CDR002901,SUB00881,2025-04-15 13:19:00,SMS,1972,UP East,3G,BATCH_1
CDR002902,SUB00209,2025-04-04 02:32:00,Data,779,Mumbai,3G,BATCH_2
CDR002903,SUB00201,2025-03-10 13:49:00,SMS,2199,Karnataka,4G,BATCH_1
CDR002904,SUB00959,2025-05-15 17:23:00,Data,697,Tamil Nadu,4G,BATCH_3
CDR002905,SUB00352,2025-06-09 19:03:00,Data,2150,UP East,5G,BATCH_3
CDR002906,SUB00078,2025-02-13 17:24:00,SMS,1488,North East,3G,BATCH_2
CDR002907,SUB00777,2025-06-08 05:13:00,Data,851,Tamil Nadu,5G,BATCH_1
CDR002908,SUB00781,2025-05-27 02:35:00,Data,3145,Delhi,5G,BATCH_1
CDR002909,SUB00984,2025-05-17 02:52:00,SMS,3557,West Bengal,3G,BATCH_2
CDR002910,SUB00622,2025-02-14 09:58:00,Voice,431,Andhra Pradesh,4G,BATCH_3
CDR002911,SUB00862,2025-03-03 01:53:00,Data,3022,Tamil Nadu,3G,BATCH_1
CDR002912,SUB00159,2025-05-01 06:18:00,Voice,366,UP East,5G,BATCH_2
CDR002913,SUB00256,2025-01-22 10:56:00,Data,1469,Madhya Pradesh,3G,BATCH_1
CDR002914,SUB00329,2025-02-27 01:12:00,Voice,3321,UP East,4G,BATCH_1
CDR002915,SUB00546,2025-01-23 21:45:00,Voice,204,Andhra Pradesh,5G,BATCH_2
CDR002916,SUB00563,2025-03-19 21:49:00,SMS,1319,Odisha,4G,BATCH_3
CDR002917,SUB00443,2025-03-02 23:51:00,SMS,1343,UP East,3G,BATCH_3
CDR002918,SUB00189,2025-06-02 18:06:00,Voice,1675,Andhra Pradesh,5G,BATCH_2
CDR002919,SUB00057,2025-04-17 09:43:00,Voice,2541,Tamil Nadu,3G,BATCH_2
CDR002920,SUB00940,2025-06-27 23:24:00,Data,1568,Andhra Pradesh,3G,BATCH_1
CDR002921,SUB00772,2025-06-29 23:33:00,Data,552,Punjab,5G,BATCH_2
CDR002922,SUB00758,2025-02-01 12:34:00,Voice,1719,North East,3G,BATCH_1
CDR002923,SUB00649,2025-05-08 11:59:00,Data,1657,Punjab,5G,BATCH_2
CDR002924,SUB00583,2025-04-08 04:01:00,Data,802,Telangana,4G,BATCH_2
CDR002925,SUB00955,2025-01-23 23:00:00,Voice,1424,Himachal Pradesh,3G,BATCH_1
CDR002926,SUB00650,2025-06-12 20:22:00,SMS,540,Kerala,5G,BATCH_3
CDR002927,SUB00721,2025-02-21 05:09:00,Voice,200,Telangana,5G,BATCH_2
CDR002928,SUB00274,2025-05-24 10:39:00,SMS,3020,Kerala,4G,BATCH_1
CDR002929,SUB00962,2025-02-01 04:39:00,SMS,371,UP East,4G,BATCH_1
CDR002930,SUB00831,2025-01-12 10:43:00,Data,3298,Telangana,3G,BATCH_3
CDR002931,SUB00936,2025-06-11 16:25:00,Voice,3311,West Bengal,3G,BATCH_2
CDR002932,SUB00178,2025-02-16 08:00:00,SMS,3217,Madhya Pradesh,4G,BATCH_2
CDR002933,SUB00978,2025-04-13 22:38:00,SMS,180,Himachal Pradesh,3G,BATCH_2
CDR002934,SUB00650,2025-05-09 23:37:00,Data,1363,Bihar,4G,BATCH_3
CDR002935,SUB00037,2025-01-25 12:21:00,Data,3454,Madhya Pradesh,4G,BATCH_1
CDR002936,SUB00573,2025-05-06 16:32:00,Data,1823,West Bengal,4G,BATCH_2
CDR002937,SUB00934,2025-06-07 19:53:00,Voice,313,Haryana,4G,BATCH_3
CDR002938,SUB00427,2025-06-15 04:56:00,Voice,3464,Himachal Pradesh,3G,BATCH_1
CDR002939,SUB00819,2025-02-19 17:24:00,Voice,1154,Assam,5G,BATCH_2
CDR002940,SUB00458,2025-01-21 18:39:00,Voice,887,North East,3G,BATCH_1
CDR002941,SUB00779,2025-03-07 16:37:00,SMS,2999,Gujarat,5G,BATCH_1
CDR002942,SUB00584,2025-03-16 09:04:00,Data,2923,Tamil Nadu,4G,BATCH_2
CDR002943,SUB00749,2025-01-13 11:14:00,SMS,1814,Kerala,5G,BATCH_1
CDR002944,SUB00904,2025-01-24 23:26:00,SMS,890,Telangana,3G,BATCH_3
CDR002945,SUB00227,2025-02-02 21:46:00,SMS,2031,Mumbai,5G,BATCH_2
CDR002946,SUB00778,2025-05-13 12:52:00,Data,2175,Bihar,4G,BATCH_2
CDR002947,SUB00153,2025-06-01 05:23:00,Data,2723,Jammu & Kashmir,5G,BATCH_1
CDR002948,SUB00163,2025-05-15 05:45:00,Data,16,Tamil Nadu,5G,BATCH_1
CDR002949,SUB00383,2025-02-23 01:27:00,Data,2116,UP West,4G,BATCH_3
CDR002950,SUB00698,2025-04-19 15:58:00,SMS,2627,Assam,5G,BATCH_1
CDR002951,SUB00409,2025-03-13 10:51:00,Data,906,Assam,4G,BATCH_3
CDR002952,SUB00334,2025-05-28 15:21:00,Voice,335,Gujarat,4G,BATCH_3
CDR002953,SUB00961,2025-05-03 10:57:00,SMS,2810,UP West,5G,BATCH_3
CDR002954,SUB00516,2025-06-29 19:31:00,SMS,2211,Odisha,4G,BATCH_1
CDR002955,SUB00066,2025-06-30 20:18:00,Data,1590,Maharashtra,3G,BATCH_2
CDR002956,SUB00779,2025-01-31 23:41:00,Voice,3245,Andhra Pradesh,5G,BATCH_2
CDR002957,SUB00343,2025-02-27 08:39:00,SMS,1466,UP West,3G,BATCH_2
CDR002958,SUB00447,2025-03-21 03:39:00,SMS,1814,North East,5G,BATCH_2
CDR002959,SUB00740,2025-01-03 01:36:00,Voice,1447,North East,3G,BATCH_1
CDR002960,SUB00406,2025-02-19 01:05:00,Data,1350,Himachal Pradesh,4G,BATCH_3
CDR002961,SUB00177,2025-03-13 04:08:00,Data,1160,Jammu & Kashmir,5G,BATCH_1
CDR002962,SUB00679,2025-06-03 05:30:00,SMS,1690,Jammu & Kashmir,3G,BATCH_3
CDR002963,SUB00785,2025-03-07 13:41:00,Data,211,Karnataka,5G,BATCH_3
CDR002964,SUB00282,2025-01-03 06:12:00,SMS,2277,Mumbai,3G,BATCH_2
CDR002965,SUB00450,2025-03-03 11:50:00,Data,1644,West Bengal,5G,BATCH_2
CDR002966,SUB00355,2025-03-25 08:17:00,SMS,74,Madhya Pradesh,3G,BATCH_3
CDR002967,SUB00403,2025-01-11 19:56:00,SMS,1994,Rajasthan,5G,BATCH_2
CDR002968,SUB00142,2025-05-07 04:03:00,Data,1372,Haryana,4G,BATCH_3
CDR002969,SUB00307,2025-06-09 18:04:00,Voice,2464,Kerala,5G,BATCH_3
CDR002970,SUB00358,2025-04-15 14:47:00,Data,2806,Kerala,5G,BATCH_2
CDR002971,SUB00175,2025-01-22 11:20:00,Data,3490,Telangana,5G,BATCH_1
CDR002972,SUB00882,2025-01-06 21:31:00,SMS,1403,UP West,5G,BATCH_1
CDR002973,SUB00163,2025-04-09 05:26:00,SMS,901,Andhra Pradesh,4G,BATCH_2
CDR002974,SUB00525,2025-03-10 09:47:00,SMS,20,Odisha,5G,BATCH_3
CDR002975,SUB00023,2025-05-04 10:05:00,Data,3210,Himachal Pradesh,5G,BATCH_3
CDR002976,SUB00622,2025-05-10 02:29:00,SMS,1544,Madhya Pradesh,3G,BATCH_1
CDR002977,SUB00705,2025-03-12 09:06:00,SMS,2484,Punjab,4G,BATCH_1
CDR002978,SUB00440,2025-03-12 19:34:00,Voice,2139,Maharashtra,3G,BATCH_3
CDR002979,SUB00345,2025-06-19 18:30:00,SMS,1812,Odisha,4G,BATCH_2
CDR002980,SUB00327,2025-05-30 01:30:00,Voice,1491,UP West,4G,BATCH_3
CDR002981,SUB00665,2025-02-23 20:53:00,SMS,921,Bihar,5G,BATCH_2
CDR002982,SUB00105,2025-03-28 13:51:00,Data,725,Kerala,5G,BATCH_1
CDR002983,SUB00273,2025-06-06 01:31:00,SMS,2852,Gujarat,4G,BATCH_1
CDR002984,SUB00369,2025-06-01 14:29:00,Voice,218,Maharashtra,3G,BATCH_1
CDR002985,SUB00342,2025-06-14 08:29:00,SMS,3527,Gujarat,4G,BATCH_3
CDR002986,SUB00247,2025-06-19 02:52:00,Data,1084,Jammu & Kashmir,4G,BATCH_1
CDR002987,SUB00966,2025-04-04 14:32:00,SMS,1653,Rajasthan,3G,BATCH_1
CDR002988,SUB00664,2025-06-12 15:19:00,Voice,1621,Jammu & Kashmir,4G,BATCH_3
CDR002989,SUB00220,2025-06-08 21:20:00,Voice,983,Kerala,5G,BATCH_2
CDR002990,SUB00358,2025-05-22 00:53:00,Data,3081,Himachal Pradesh,4G,BATCH_2
CDR002991,SUB00309,2025-05-05 11:59:00,Data,410,Telangana,4G,BATCH_2
CDR002991,SUB00309,2025-05-05 11:59:00,Data,410,Telangana,4G,BATCH_4
CDR002992,SUB00807,2025-05-16 08:40:00,Data,491,Haryana,4G,BATCH_1
CDR002993,SUB00760,2025-06-17 20:19:00,SMS,17,UP East,3G,BATCH_2
CDR002994,SUB00411,2025-06-01 14:40:00,Data,403,Rajasthan,5G,BATCH_2
CDR002995,SUB00501,2025-06-27 07:18:00,Voice,2287,Madhya Pradesh,5G,BATCH_2
CDR002996,SUB00043,2025-05-13 22:13:00,SMS,1170,Madhya Pradesh,5G,BATCH_2
CDR002996,SUB00043,2025-05-13 22:13:00,SMS,1170,Madhya Pradesh,5G,BATCH_4
CDR002997,SUB00473,2025-01-07 06:38:00,SMS,422,Mumbai,3G,BATCH_2
CDR002998,SUB00695,2025-01-08 21:54:00,Voice,3114,Tamil Nadu,4G,BATCH_3
CDR002998,SUB00695,2025-01-08 21:54:00,Voice,3114,Tamil Nadu,4G,BATCH_4
CDR002999,SUB00393,2025-04-28 18:50:00,Data,1114,Himachal Pradesh,3G,BATCH_2
CDR003000,SUB00718,2025-06-02 05:33:00,SMS,1295,Maharashtra,3G,BATCH_2
CDR003001,SUB00160,2025-01-29 23:51:00,SMS,2378,Gujarat,5G,BATCH_3
CDR003002,SUB00946,2025-05-30 13:28:00,SMS,2782,Gujarat,4G,BATCH_1
CDR003003,SUB00499,2025-03-03 11:56:00,Data,3268,Madhya Pradesh,5G,BATCH_3
CDR003004,SUB00047,2025-05-06 01:29:00,Voice,554,Jammu & Kashmir,5G,BATCH_1
CDR003005,SUB00088,2025-02-24 07:51:00,SMS,3369,Tamil Nadu,3G,BATCH_3
CDR003005,SUB00088,2025-02-24 07:51:00,SMS,3369,Tamil Nadu,3G,BATCH_4
CDR003006,SUB00279,2025-02-18 01:38:00,SMS,3521,UP East,3G,BATCH_2
CDR003007,SUB00999,2025-06-07 07:27:00,SMS,3495,Maharashtra,3G,BATCH_2
CDR003008,SUB00791,2025-05-26 13:28:00,Voice,2854,Rajasthan,5G,BATCH_1
CDR003009,SUB00787,2025-06-20 00:42:00,Voice,1878,Maharashtra,5G,BATCH_1
CDR003010,SUB00793,2025-06-10 13:53:00,SMS,2306,Kerala,4G,BATCH_1
CDR003011,SUB00998,2025-03-29 05:42:00,SMS,981,Assam,5G,BATCH_2
CDR003012,SUB00820,2025-01-18 04:56:00,Data,3548,North East,4G,BATCH_2
CDR003013,SUB00107,2025-01-23 04:43:00,Voice,813,Punjab,3G,BATCH_2
CDR003014,SUB00171,2025-03-24 05:51:00,SMS,348,Tamil Nadu,5G,BATCH_2
CDR003015,SUB00560,2025-05-26 04:53:00,SMS,3327,Andhra Pradesh,4G,BATCH_2
CDR003016,SUB00777,2025-03-23 14:16:00,Data,2586,Rajasthan,4G,BATCH_2
CDR003017,SUB00186,2025-04-06 21:52:00,SMS,1157,UP East,3G,BATCH_1
CDR003018,SUB00817,2025-06-26 17:42:00,Data,1413,Karnataka,3G,BATCH_2
CDR003019,SUB00193,2025-05-11 00:43:00,SMS,601,Delhi,3G,BATCH_3
CDR003020,SUB00659,2025-05-19 03:44:00,Data,896,Odisha,5G,BATCH_2
CDR003021,SUB00800,2025-01-26 17:49:00,SMS,3540,Assam,3G,BATCH_2
CDR003022,SUB00138,2025-02-12 00:04:00,SMS,2721,North East,3G,BATCH_1
CDR003023,SUB00274,2025-01-16 03:07:00,Voice,1824,Punjab,5G,BATCH_1
CDR003024,SUB00012,2025-02-20 00:32:00,SMS,3195,West Bengal,4G,BATCH_2
CDR003025,SUB00048,2025-05-27 00:26:00,Data,2733,Assam,4G,BATCH_1
CDR003026,SUB00243,2025-04-30 12:09:00,Data,2482,Madhya Pradesh,3G,BATCH_2
CDR003027,SUB00495,2025-06-26 02:40:00,SMS,769,Tamil Nadu,4G,BATCH_1
CDR003027,SUB00495,2025-06-26 02:40:00,SMS,769,Tamil Nadu,4G,BATCH_4
CDR003028,SUB00559,2025-05-15 16:25:00,Data,212,Maharashtra,4G,BATCH_1
CDR003029,SUB00834,2025-05-28 07:02:00,Voice,3397,Maharashtra,3G,BATCH_2
CDR003030,SUB00671,2025-03-26 12:16:00,Data,1768,Odisha,4G,BATCH_1
CDR003031,SUB00086,2025-04-13 01:20:00,Data,2814,Gujarat,5G,BATCH_3
CDR003031,SUB00086,2025-04-13 01:20:00,Data,2814,Gujarat,5G,BATCH_4
CDR003032,SUB00804,2025-03-06 18:02:00,Data,2956,Assam,5G,BATCH_1
CDR003033,SUB00134,2025-03-28 21:07:00,Data,2451,Odisha,5G,BATCH_1
CDR003034,SUB00071,2025-04-06 17:36:00,Voice,779,West Bengal,5G,BATCH_1
CDR003035,SUB00476,2025-01-03 14:17:00,Voice,492,UP West,3G,BATCH_1
CDR003036,SUB00653,2025-04-12 23:08:00,SMS,713,West Bengal,3G,BATCH_1
CDR003037,SUB00434,2025-05-27 23:59:00,Voice,2264,North East,4G,BATCH_2
CDR003038,SUB00527,2025-01-03 04:55:00,Data,959,Haryana,4G,BATCH_3
CDR003039,SUB00516,2025-03-18 06:43:00,Data,2626,Karnataka,3G,BATCH_2
CDR003040,SUB00246,2025-03-25 02:30:00,SMS,1394,Rajasthan,4G,BATCH_3
CDR003041,SUB00707,2025-06-30 11:07:00,Voice,3598,Punjab,5G,BATCH_1
CDR003042,SUB00930,2025-01-23 04:58:00,Data,1011,Haryana,3G,BATCH_3
CDR003043,SUB00526,2025-06-12 18:45:00,SMS,2329,Himachal Pradesh,3G,BATCH_1
CDR003044,SUB00777,2025-06-04 14:06:00,SMS,2029,Karnataka,4G,BATCH_3
CDR003044,SUB00777,2025-06-04 14:06:00,SMS,2029,Karnataka,4G,BATCH_4
CDR003045,SUB00034,2025-03-30 13:32:00,SMS,243,Himachal Pradesh,4G,BATCH_1
CDR003046,SUB00932,2025-06-28 12:00:00,SMS,391,West Bengal,4G,BATCH_3
CDR003047,SUB00780,2025-06-12 20:35:00,Data,1323,Haryana,3G,BATCH_2
CDR003048,SUB00266,2025-01-30 17:29:00,SMS,1883,Odisha,5G,BATCH_2
CDR003049,SUB00010,2025-04-10 08:14:00,SMS,1339,Telangana,5G,BATCH_3
CDR003050,SUB00466,2025-06-23 20:42:00,Voice,3461,Karnataka,5G,BATCH_2
CDR003051,SUB00046,2025-02-28 07:11:00,SMS,2386,Bihar,5G,BATCH_3
CDR003052,SUB00342,2025-05-08 08:55:00,SMS,486,Mumbai,4G,BATCH_3
CDR003053,SUB00547,2025-01-12 18:19:00,Data,3586,Odisha,5G,BATCH_1
CDR003054,SUB00555,2025-01-24 11:24:00,Voice,3518,UP West,4G,BATCH_1
CDR003055,SUB00466,2025-06-02 18:57:00,SMS,3359,Himachal Pradesh,5G,BATCH_2
CDR003056,SUB00424,2025-01-31 03:06:00,Voice,1992,Himachal Pradesh,4G,BATCH_2
CDR003057,SUB00461,2025-04-03 09:43:00,Data,1448,Bihar,4G,BATCH_2
CDR003058,SUB00579,2025-04-27 04:10:00,SMS,2808,Himachal Pradesh,3G,BATCH_2
CDR003059,SUB00275,2025-06-24 00:48:00,Voice,2385,Mumbai,5G,BATCH_3
CDR003060,SUB00702,2025-04-08 16:54:00,SMS,3047,Bihar,3G,BATCH_2
CDR003061,SUB00605,2025-06-02 05:59:00,Data,2950,Bihar,3G,BATCH_1
CDR003062,SUB00954,2025-04-15 17:30:00,Voice,2569,Odisha,4G,BATCH_2
CDR003063,SUB00384,2025-04-30 01:48:00,Data,850,Himachal Pradesh,5G,BATCH_2
CDR003064,SUB00229,2025-05-08 14:37:00,Voice,3063,Odisha,3G,BATCH_3
CDR003065,SUB00057,2025-04-23 07:22:00,Voice,542,Jammu & Kashmir,5G,BATCH_2
CDR003066,SUB00677,2025-01-09 13:34:00,Data,697,UP East,3G,BATCH_1
CDR003067,SUB00701,2025-03-03 01:50:00,Voice,893,Andhra Pradesh,5G,BATCH_1
CDR003068,SUB00389,2025-01-06 12:52:00,Data,122,West Bengal,5G,BATCH_2
CDR003069,SUB00697,2025-01-01 12:39:00,SMS,2690,Kerala,3G,BATCH_2
CDR003070,SUB00902,2025-04-11 10:49:00,Voice,2462,UP East,3G,BATCH_1
